NU_INSCRICAO;NU_ANO;TP_COR_RACA;CO_MUNICIPIO_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q007;Q021;Q020;Q023
210053539943;2021;3;3541000;557,3;680,8;676,3;674,5;640,0;J;D;B;-
210053477110;2021;1;3541000;;;;;;C;A;B;-
210054337423;2021;0;3541000;;;;;;D;A;B;-
210051848942;2021;1;3541000;;;;;;E;A;B;-
210051876618;2021;2;3541000;491,4;448,0;522,3;544,5;640,0;H;B;B;-
210053498954;2021;1;3541000;518,8;625,7;612,6;630,1;580,0;E;B;B;-
210051037489;2021;1;3541000;574,6;606,2;608,1;597,6;720,0;F;A;B;-
210051275357;2021;1;3541000;471,7;378,9;410,5;579,6;340,0;I;B;B;-
210051758500;2021;3;3541000;397,6;476,9;510,6;358,3;520,0;C;A;B;-
210051909612;2021;1;3541000;550,9;585,5;535,5;539,0;480,0;O;B;B;-
210054368915;2021;1;3541000;;;;;;Q;B;B;-
210052420042;2021;1;3541000;629,9;667,4;632,5;679,6;900,0;E;B;B;-
210053960316;2021;1;3541000;493,1;615,2;565,9;651,2;720,0;I;B;B;-
210052986722;2021;3;3541000;489,8;565,0;575,4;603,3;580,0;C;A;B;-
210051873881;2021;2;3541000;;;;;;D;A;B;-
210053531557;2021;3;3541000;;369,9;351,4;;560,0;G;B;B;-
210053494714;2021;1;3541000;475,9;567,0;495,8;573,2;540,0;D;B;B;-
210054346120;2021;1;3541000;607,1;552,8;527,3;507,8;600,0;J;B;B;-
210053921253;2021;1;3541000;571,7;608,1;566,7;548,2;940,0;G;D;B;-
210051579894;2021;1;3541000;521,1;631,5;594,4;557,7;720,0;G;C;B;-
210051722814;2021;3;3541000;;;;;;B;A;A;-
210053270799;2021;1;3541000;505,3;514,6;484,1;621,8;600,0;C;A;B;-
210051387642;2021;3;3541000;611,5;626,0;611,3;773,1;940,0;I;B;B;-
210052287708;2021;0;3541000;;;;;;D;C;B;-
210054359766;2021;3;3541000;357,1;484,2;495,0;445,1;700,0;E;A;B;-
210053533885;2021;2;3541000;;;;;;B;A;B;-
210053162873;2021;2;3541000;420,8;617,3;595,9;520,2;820,0;F;B;B;-
210052436494;2021;1;3541000;462,6;574,0;574,5;448,9;600,0;C;B;B;-
210051280709;2021;3;3541000;459,6;463,2;448,5;405,9;0,0;A;A;B;-
210051275758;2021;1;3541000;479,5;551,9;519,2;594,8;360,0;C;A;B;-
210052846251;2021;1;3541000;;;;;;E;B;B;-
210054392386;2021;1;3541000;427,4;490,4;548,2;556,7;440,0;C;A;B;-
210052739307;2021;3;3541000;421,0;555,4;541,1;567,3;760,0;D;B;B;-
210052923239;2021;1;3541000;529,7;656,6;592,4;568,5;860,0;D;B;B;-
210053911948;2021;3;3541000;515,0;577,5;572,3;528,4;580,0;E;A;B;-
210052572263;2021;3;3541000;555,2;347,3;496,9;636,9;520,0;E;A;B;-
210053914639;2021;3;3541000;;;;;;C;B;B;-
210053529536;2021;1;3541000;663,6;695,2;639,5;781,7;920,0;G;A;B;-
210052271697;2021;2;3541000;506,1;561,7;534,5;514,7;360,0;C;B;B;-
210054371090;2021;2;3541000;;;;;;D;B;B;-
210051325481;2021;2;3541000;;;;;;D;B;B;-
210051149436;2021;3;3541000;;;;;;G;B;B;-
210053479878;2021;3;3541000;579,2;522,3;521,5;507,7;560,0;E;B;B;-
210051984614;2021;3;3541000;461,5;524,8;540,3;451,1;560,0;H;C;B;-
210054364565;2021;3;3541000;;;;;;F;B;B;-
210054116447;2021;1;3541000;355,1;401,5;356,0;505,5;420,0;D;B;B;-
210054374951;2021;3;3541000;443,4;598,2;560,3;575,2;740,0;C;A;B;-
210052812606;2021;1;3541000;;;;;;B;A;B;-
210052215734;2021;3;3541000;520,0;466,9;544,1;567,5;720,0;D;A;B;-
210053954181;2021;3;3541000;;;;;;C;A;B;-
210053937233;2021;1;3541000;590,6;608,7;618,0;634,6;600,0;Q;B;B;-
210053747463;2021;2;3541000;;;;;;C;B;B;-
210053136543;2021;1;3541000;395,1;421,6;400,3;429,5;0,0;E;B;B;-
210051117911;2021;3;3541000;557,4;631,9;564,5;523,1;780,0;I;B;B;-
210053158263;2021;1;3541000;426,8;492,6;542,2;528,9;560,0;F;B;B;-
210053042669;2021;1;3541000;596,8;636,9;599,3;674,2;580,0;D;C;B;-
210051227925;2021;1;3541000;623,8;686,0;620,7;631,4;680,0;G;C;B;-
210053511254;2021;1;3541000;535,9;614,0;591,1;787,9;940,0;G;B;B;-
210054403527;2021;3;3541000;441,3;521,9;531,7;524,2;620,0;D;B;B;-
210051919480;2021;1;3541000;547,5;624,3;609,7;614,9;880,0;H;C;B;-
210051255626;2021;1;3541000;;;;;;Q;D;B;-
210052033385;2021;1;3541000;;;;;;B;A;B;-
210051919606;2021;1;3541000;459,7;524,8;493,8;411,5;540,0;D;B;B;-
210053168310;2021;1;3541000;385,6;367,9;463,1;588,7;440,0;D;B;B;-
210052609646;2021;2;3541000;405,7;482,4;505,3;465,1;560,0;B;B;B;-
210051587042;2021;2;3541000;;;;;;D;A;B;-
210051358696;2021;1;3541000;;;;;;D;B;B;-
210053524425;2021;1;3541000;389,3;478,4;529,5;517,3;560,0;D;B;B;-
210051365396;2021;1;3541000;495,6;557,4;455,4;491,0;560,0;M;D;B;-
210052636150;2021;3;3541000;558,9;597,9;545,4;563,6;640,0;C;B;B;-
210053971438;2021;1;3541000;;;;;;D;B;B;-
210053957415;2021;3;3541000;;;;;;B;A;B;-
210051423735;2021;3;3541000;570,7;655,8;560,2;563,1;600,0;F;C;B;-
210051770406;2021;1;3541000;;;;;;M;B;B;-
210053968807;2021;0;3541000;;520,3;414,6;;400,0;F;B;B;-
210054342410;2021;1;3541000;;;;;;B;B;B;-
210051568990;2021;1;3541000;551,0;656,2;639,4;534,0;760,0;J;C;B;-
210051680237;2021;1;3541000;482,5;594,2;554,8;438,1;660,0;E;A;B;-
210051514131;2021;3;3541000;477,0;549,0;554,9;551,5;560,0;B;A;B;-
210054362921;2021;3;3541000;;;;;;B;A;B;-
210053909114;2021;3;3541000;566,6;678,1;637,4;405,8;580,0;B;A;B;-
210053498686;2021;2;3541000;566,0;630,0;587,8;609,5;600,0;E;B;B;-
210051744682;2021;1;3541000;432,5;536,0;490,8;537,1;760,0;G;A;B;-
210053153940;2021;2;3541000;555,1;642,6;627,4;495,5;940,0;I;B;B;-
210053960365;2021;1;3541000;408,2;527,1;573,9;567,1;620,0;G;C;B;-
210052443673;2021;3;3541000;444,2;499,5;511,0;502,1;560,0;C;A;B;-
210053540013;2021;1;3541000;;;;;;D;B;B;-
210051515865;2021;1;3541000;575,1;578,8;515,3;668,0;620,0;H;B;B;-
210054393676;2021;3;3541000;;;;;;C;B;B;-
210051408455;2021;1;3541000;600,6;633,9;621,1;682,3;920,0;C;B;B;-
210051438197;2021;3;3541000;387,4;481,0;461,3;416,4;580,0;M;C;B;-
210053507946;2021;2;3541000;;454,4;483,3;;500,0;E;A;B;-
210051803235;2021;4;3541000;370,2;556,4;513,8;526,2;680,0;F;B;B;-
210054341987;2021;1;3541000;;;;;;C;A;B;-
210051788610;2021;2;3541000;;;;;;B;A;B;-
210051580902;2021;1;3541000;440,9;590,4;597,6;614,7;580,0;F;B;B;-
210054351553;2021;3;3541000;462,5;498,2;413,9;466,3;580,0;B;A;B;-
210051325612;2021;1;3541000;;;;;;C;A;B;-
210052386193;2021;3;3541000;;;;;;E;A;B;-
210053530750;2021;2;3541000;;;;;;C;A;B;-
210051315857;2021;3;3541000;434,9;448,2;361,4;452,9;560,0;B;B;B;-
210053479145;2021;3;3541000;;493,6;328,0;;600,0;B;A;B;-
210054377159;2021;2;3541000;;;;;;C;A;B;-
210054379980;2021;1;3541000;;;;;;D;B;B;-
210051307734;2021;1;3541000;540,8;584,1;555,9;455,4;940,0;B;A;B;-
210052729882;2021;1;3541000;;;;;;A;A;B;-
210051076666;2021;2;3541000;493,0;551,7;443,4;475,2;740,0;A;A;B;-
210053521250;2021;1;3541000;447,6;476,7;447,2;556,9;560,0;D;A;B;-
210053503840;2021;2;3541000;424,9;449,8;459,1;538,1;560,0;G;B;B;-
210053501871;2021;1;3541000;353,2;453,7;489,9;586,4;720,0;C;B;B;-
210053531558;2021;3;3541000;419,9;475,1;377,1;569,8;620,0;G;B;B;-
210054343001;2021;1;3541000;655,9;694,6;651,0;816,1;780,0;F;B;B;-
210051463732;2021;3;3541000;422,6;542,5;468,0;496,4;480,0;C;A;B;-
210051549013;2021;1;3541000;514,2;505,6;499,9;478,6;560,0;C;B;B;-
210051183453;2021;1;3541000;462,9;567,2;574,2;641,0;640,0;H;E;B;-
210052520566;2021;1;3541000;;;;;;G;C;B;-
210052654402;2021;3;3541000;369,1;388,4;395,2;431,1;500,0;C;C;B;-
210053023930;2021;3;3541000;;;;;;B;B;B;-
210054362754;2021;1;3541000;583,9;610,2;605,4;542,3;780,0;G;B;B;-
210052069916;2021;2;3541000;483,8;543,4;532,5;485,8;620,0;C;A;B;-
210053961039;2021;3;3541000;545,6;668,1;616,4;436,6;540,0;D;A;B;-
210052853643;2021;3;3541000;413,2;563,6;554,9;499,7;560,0;D;A;B;-
210052268627;2021;1;3541000;459,7;412,8;364,4;550,0;440,0;F;A;B;-
210053907893;2021;1;3541000;632,8;653,7;575,1;720,7;880,0;E;B;B;-
210053533130;2021;1;3541000;582,4;617,6;613,4;667,5;620,0;L;E;B;-
210051392722;2021;3;3541000;625,3;675,4;492,6;697,8;860,0;H;B;B;-
210051184540;2021;1;3541000;421,8;460,1;452,8;469,3;500,0;C;A;B;-
210051671032;2021;3;3541000;599,5;708,4;564,0;635,9;860,0;G;C;B;-
210051128795;2021;3;3541000;;;;;;C;B;B;-
210053481582;2021;3;3541000;414,4;356,7;472,9;403,6;560,0;B;B;B;-
210053517017;2021;1;3541000;509,8;499,0;554,1;663,7;600,0;I;C;B;-
210052144308;2021;1;3541000;529,2;568,8;520,1;517,1;580,0;F;C;B;-
210054336544;2021;3;3541000;521,9;663,1;623,8;693,4;660,0;J;B;B;-
210053956898;2021;1;3541000;474,3;588,3;571,3;523,9;380,0;C;A;B;-
210052436444;2021;1;3541000;642,5;634,6;548,9;636,7;780,0;G;B;B;-
210053527606;2021;1;3541000;;;;;;D;A;B;-
210052987851;2021;1;3541000;419,9;476,5;464,9;440,3;340,0;J;D;B;-
210053967386;2021;1;3541000;528,6;441,3;560,3;539,1;720,0;G;B;B;-
210053882551;2021;2;3541000;;544,6;475,3;;320,0;B;B;B;-
210053498871;2021;3;3541000;388,5;447,0;492,9;493,2;640,0;B;A;B;-
210054362746;2021;1;3541000;;;;;;N;C;B;-
210051018792;2021;3;3541000;466,6;570,5;566,0;432,8;540,0;E;C;B;-
210053915525;2021;3;3541000;439,5;514,0;501,8;473,4;600,0;D;A;B;-
210053526389;2021;3;3541000;479,9;601,6;579,4;595,9;520,0;D;B;B;-
210054378083;2021;3;3541000;418,1;555,1;489,8;450,1;460,0;I;B;B;-
210053128685;2021;1;3541000;;414,2;469,5;;380,0;C;A;B;-
210052368845;2021;3;3541000;565,8;444,0;544,9;607,9;780,0;D;A;B;-
210054360473;2021;3;3541000;435,8;606,0;584,0;589,7;860,0;D;A;B;-
210052091833;2021;1;3541000;491,8;483,5;449,3;517,1;620,0;C;A;B;-
210051965702;2021;1;3541000;403,2;606,5;554,5;658,4;540,0;D;B;B;-
210053030498;2021;1;3541000;;;;;;A;A;B;-
210053847587;2021;3;3541000;591,5;606,6;585,5;647,0;800,0;C;A;B;-
210052204943;2021;1;3541000;609,4;661,5;576,1;646,3;780,0;C;A;B;-
210053519332;2021;3;3541000;422,3;499,8;474,9;522,7;460,0;H;A;B;-
210054356730;2021;3;3541000;507,8;636,2;574,5;598,0;700,0;H;C;B;-
210052691385;2021;3;3541000;;408,2;389,8;;560,0;B;A;B;-
210052085005;2021;3;3541000;496,0;490,6;486,1;396,4;620,0;C;A;B;-
210053917368;2021;2;3541000;505,9;510,4;556,3;548,6;600,0;D;B;B;-
210053970478;2021;1;3541000;;;;;;D;B;B;-
210051893575;2021;3;3541000;554,5;589,7;584,1;561,6;600,0;H;B;B;-
210054402739;2021;2;3541000;403,2;433,7;498,0;517,7;480,0;A;A;A;-
210054351394;2021;1;3541000;486,0;606,8;528,4;595,7;560,0;F;B;B;-
210051925857;2021;2;3541000;439,1;570,3;537,6;483,4;720,0;C;B;B;-
210051670381;2021;2;3541000;;;;;;B;A;B;-
210052460524;2021;1;3541000;529,0;398,7;515,0;506,2;400,0;G;A;B;-
210054374264;2021;1;3541000;412,2;572,9;551,6;744,6;900,0;A;B;B;-
210053904755;2021;2;3541000;645,0;719,1;625,8;645,4;920,0;F;B;B;-
210051788050;2021;1;3541000;406,8;439,0;508,0;520,7;620,0;F;B;B;-
210053123656;2021;1;3541000;407,5;385,7;412,4;458,7;540,0;C;A;B;-
210052913048;2021;1;3541000;538,3;648,5;593,2;445,5;860,0;C;B;B;-
210052429188;2021;4;3541000;;;;;;H;D;B;-
210053907171;2021;3;3541000;;;;;;C;B;B;-
210054357591;2021;2;3541000;605,5;608,3;565,1;717,6;880,0;C;B;B;-
210052764215;2021;1;3541000;530,1;599,6;506,7;571,6;880,0;G;B;B;-
210051246848;2021;1;3541000;;;;;;B;B;B;-
210052010152;2021;3;3541000;353,7;565,2;512,0;583,3;500,0;C;B;B;-
210052883663;2021;2;3541000;574,9;560,5;583,1;639,8;780,0;D;A;B;-
210052905433;2021;3;3541000;560,4;624,2;575,6;625,2;880,0;G;B;B;-
210054348066;2021;1;3541000;695,2;724,0;630,6;681,6;720,0;G;C;B;-
210051120892;2021;1;3541000;;518,3;412,6;;600,0;B;A;B;-
210051622707;2021;1;3541000;540,0;565,8;494,9;512,9;600,0;C;B;B;-
210054342239;2021;1;3541000;522,0;628,3;597,1;522,6;740,0;D;B;B;-
210053956557;2021;3;3541000;398,1;446,1;471,7;508,7;840,0;E;B;B;-
210052427391;2021;1;3541000;432,7;361,3;445,1;436,4;540,0;B;A;B;-
210051851832;2021;1;3541000;;;;;;H;B;B;-
210052946472;2021;3;3541000;567,7;486,3;439,0;392,2;440,0;E;A;B;-
210052517781;2021;1;3541000;499,1;524,4;525,8;609,5;640,0;D;C;B;-
210054393735;2021;1;3541000;548,4;596,7;559,2;458,2;600,0;E;B;B;-
210054343731;2021;1;3541000;480,9;602,6;573,0;532,7;620,0;E;B;B;-
210051350866;2021;3;3541000;442,5;510,0;461,3;399,4;360,0;L;B;B;-
210051983956;2021;3;3541000;423,8;557,4;428,7;532,7;680,0;E;C;B;-
210053490810;2021;2;3541000;;;;;;D;B;B;-
210054369151;2021;3;3541000;636,2;683,4;604,4;708,3;760,0;E;C;B;-
210052725583;2021;1;3541000;;;;;;B;B;B;-
210052088200;2021;1;3541000;583,7;584,3;545,9;640,4;720,0;F;A;B;-
210052915505;2021;2;3541000;;544,7;591,2;;540,0;A;B;B;-
210052103056;2021;2;3541000;445,3;521,4;470,5;459,4;580,0;B;B;B;-
210053936483;2021;1;3541000;391,8;470,9;522,4;565,3;680,0;E;B;B;-
210052135902;2021;3;3541000;555,4;538,8;513,9;543,8;660,0;B;A;B;-
210051797811;2021;1;3541000;442,5;536,7;568,5;457,2;600,0;F;B;B;-
210053508329;2021;0;3541000;;;;;;N;C;B;-
210053061653;2021;1;3541000;705,5;656,5;644,5;828,7;840,0;D;B;B;-
210052768576;2021;2;3541000;;;;;;B;B;B;-
210051988762;2021;3;3541000;;;;;;G;A;B;-
210054395682;2021;3;3541000;379,5;524,6;528,9;517,5;640,0;C;B;B;-
210052417076;2021;0;3541000;549,1;646,7;596,6;654,0;800,0;H;C;B;-
210051164876;2021;3;3541000;417,3;391,8;430,7;586,3;740,0;C;A;B;-
210052575246;2021;3;3541000;481,6;538,2;505,6;471,6;720,0;D;A;B;-
210054373966;2021;1;3541000;445,3;513,8;590,8;554,4;780,0;F;A;B;-
210052509721;2021;1;3541000;410,6;487,1;460,6;416,7;480,0;E;B;B;-
210051089147;2021;1;3541000;;;;;;F;A;B;-
210054343155;2021;1;3541000;;;;;;B;B;B;-
210052662544;2021;2;3541000;509,7;518,6;483,5;514,2;520,0;B;A;B;-
210051567281;2021;2;3541000;503,4;601,5;633,9;606,5;740,0;D;A;B;-
210051529607;2021;1;3541000;459,8;477,8;455,5;372,5;540,0;F;B;B;-
210052666782;2021;2;3541000;;;;;;B;A;B;-
210052772840;2021;3;3541000;613,8;596,6;555,2;719,7;820,0;I;B;B;-
210052637743;2021;1;3541000;353,6;557,3;506,7;488,7;640,0;B;B;B;-
210051423174;2021;1;3541000;415,1;510,0;505,3;372,2;600,0;B;A;A;-
210054381283;2021;1;3541000;;;;;;B;A;B;-
210051760729;2021;1;3541000;591,4;595,0;576,8;572,0;940,0;F;A;B;-
210053930741;2021;2;3541000;495,7;635,5;573,2;538,6;800,0;G;C;B;-
210051246168;2021;3;3541000;464,6;491,1;450,1;511,1;660,0;G;B;B;-
210052077154;2021;3;3541000;415,6;385,5;502,0;609,5;640,0;F;A;B;-
210053001628;2021;3;3541000;;;;;;D;C;B;-
210051583531;2021;3;3541000;633,8;689,5;672,0;716,6;960,0;J;C;B;-
210051035807;2021;3;3541000;437,0;459,7;492,9;553,6;520,0;C;A;B;-
210051873617;2021;2;3541000;381,3;374,7;375,6;450,6;480,0;B;A;B;-
210052913298;2021;3;3541000;;;;;;B;A;B;-
210053964349;2021;1;3541000;382,1;434,4;475,7;459,0;640,0;B;B;B;-
210052558088;2021;1;3541000;;634,2;524,0;;300,0;H;D;B;-
210053486076;2021;2;3541000;495,7;534,0;445,9;502,0;640,0;C;A;B;-
210051809579;2021;1;3541000;487,3;518,3;504,8;458,3;680,0;E;B;B;-
210052525326;2021;1;3541000;450,5;594,6;557,5;601,6;840,0;J;B;B;-
210052054324;2021;1;3541000;461,8;590,4;555,5;497,8;620,0;B;B;B;-
210054192829;2021;1;3541000;442,1;549,5;548,4;584,5;580,0;B;B;A;-
210052456311;2021;1;3541000;528,4;548,7;545,1;490,8;480,0;B;A;B;-
210051687796;2021;1;3541000;542,1;606,3;527,7;673,8;800,0;M;C;B;-
210053964280;2021;1;3541000;451,6;426,3;476,0;456,5;820,0;D;B;B;-
210054403803;2021;1;3541000;;;;;;Q;B;B;-
210051586576;2021;1;3541000;;479,5;412,6;;520,0;Q;B;B;-
210053538821;2021;1;3541000;507,0;474,3;562,2;419,5;800,0;C;A;B;-
210053540110;2021;3;3541000;;;;;;C;B;B;-
210051572197;2021;1;3541000;540,7;574,6;522,5;632,5;620,0;F;B;B;-
210053050895;2021;3;3541000;346,7;532,7;493,4;511,8;520,0;I;A;B;-
210052270882;2021;1;3541000;452,4;508,7;567,8;494,4;720,0;N;C;B;-
210053530482;2021;1;3541000;415,8;420,9;419,8;413,8;560,0;D;C;B;-
210053503285;2021;1;3541000;;;;;;B;C;B;-
210052756156;2021;1;3541000;431,9;449,8;546,3;485,5;520,0;C;A;B;-
210052553360;2021;3;3541000;545,3;592,7;617,1;684,1;840,0;D;B;B;-
210052589709;2021;1;3541000;;;;;;Q;C;B;-
210052513951;2021;3;3541000;526,4;630,3;580,8;628,1;700,0;F;B;B;-
210051284581;2021;1;3541000;626,8;681,8;632,1;710,1;900,0;C;B;B;-
210051099145;2021;1;3541000;562,7;586,7;556,1;658,9;820,0;B;A;B;-
210053960677;2021;1;3541000;;537,7;492,2;;660,0;G;E;B;-
210052301626;2021;3;3541000;540,6;541,1;543,1;506,0;420,0;E;A;B;-
210052843359;2021;1;3541000;610,7;576,7;558,1;621,5;720,0;C;B;B;-
210052149087;2021;1;3541000;508,1;456,4;543,2;447,8;500,0;B;A;B;-
210054314962;2021;3;3541000;;;;;;B;B;B;-
210052474645;2021;1;3541000;538,6;615,8;604,3;666,0;920,0;G;D;B;-
210052629947;2021;3;3541000;;553,1;420,9;;480,0;F;B;B;-
210053908964;2021;3;3541000;;;;;;C;A;B;-
210053527679;2021;1;3541000;509,3;518,1;455,8;500,2;640,0;D;B;B;-
210051226213;2021;1;3541000;;;;;;A;B;B;-
210051032134;2021;2;3541000;489,4;577,1;578,1;611,0;600,0;D;A;B;-
210053495935;2021;2;3541000;540,9;485,2;368,7;516,0;520,0;B;C;B;-
210052892926;2021;2;3541000;451,5;420,3;406,7;441,3;500,0;C;A;B;-
210054401846;2021;2;3541000;;;;;;G;B;B;-
210053613700;2021;2;3541000;458,4;628,8;583,3;569,8;560,0;D;C;B;-
210053110259;2021;4;3541000;575,9;643,3;594,7;605,0;580,0;B;B;B;-
210053043761;2021;3;3541000;566,0;566,5;516,6;562,0;880,0;C;A;B;-
210051942599;2021;1;3541000;636,0;613,6;573,9;720,6;840,0;D;C;B;-
210053064842;2021;3;3541000;433,2;448,7;503,9;563,3;640,0;G;C;B;-
210051873102;2021;1;3541000;600,9;585,4;569,8;433,7;640,0;D;B;B;-
210052646892;2021;1;3541000;575,1;548,6;564,4;623,8;500,0;F;B;B;-
210053536248;2021;1;3541000;428,5;490,6;543,4;414,5;540,0;C;B;B;-
210052580004;2021;1;3541000;521,6;466,5;451,2;616,4;600,0;C;B;B;-
210051595217;2021;2;3541000;;;;;;B;A;B;-
210054285245;2021;1;3541000;654,3;686,8;620,7;565,6;760,0;D;B;B;-
210051513938;2021;1;3541000;571,1;559,4;601,2;582,6;600,0;H;B;B;-
210052545933;2021;3;3541000;446,7;438,7;411,8;512,3;580,0;B;C;B;-
210053905106;2021;4;3541000;629,6;641,4;633,2;677,6;800,0;E;C;B;-
210051226375;2021;2;3541000;;528,2;601,4;;520,0;D;B;B;-
210053957084;2021;0;3541000;551,4;567,5;551,8;546,0;620,0;D;B;B;-
210054374111;2021;1;3541000;482,4;377,5;500,8;588,3;600,0;H;B;B;-
210051332053;2021;3;3541000;442,6;497,1;488,5;376,7;560,0;C;A;B;-
210053955239;2021;1;3541000;526,2;552,5;570,7;662,6;820,0;J;E;B;-
210053963382;2021;5;3541000;;;;;;E;A;B;-
210053914224;2021;1;3541000;470,1;526,3;520,1;466,9;520,0;H;B;B;-
210054358438;2021;1;3541000;593,3;515,7;520,6;612,7;700,0;E;B;B;-
210051442205;2021;3;3541000;;;;;;C;A;B;-
210051209675;2021;3;3541000;;;;;;B;B;B;-
210052889922;2021;1;3541000;;;;;;C;A;B;-
210053537448;2021;2;3541000;492,9;539,3;449,7;468,5;0,0;G;C;B;-
210052890647;2021;1;3541000;465,2;391,9;458,0;483,2;420,0;B;A;B;-
210051547743;2021;3;3541000;507,2;481,4;413,8;460,3;420,0;I;C;B;-
210051721755;2021;1;3541000;;;;;;C;A;B;-
210051126617;2021;5;3541000;;386,9;494,6;;0,0;C;B;B;-
210052529946;2021;1;3541000;554,6;618,4;557,0;553,0;680,0;G;A;B;-
210051454232;2021;1;3541000;;542,0;511,8;;540,0;G;B;B;-
210053959626;2021;1;3541000;502,0;424,4;493,7;487,9;640,0;E;A;B;-
210052067891;2021;1;3541000;467,1;552,0;444,3;389,6;500,0;C;A;A;-
210053967623;2021;2;3541000;414,8;450,4;532,9;455,6;580,0;F;A;B;-
210053486163;2021;3;3541000;683,1;704,3;656,4;766,5;940,0;E;B;B;-
210054351340;2021;3;3541000;;;;;;D;B;B;-
210054382649;2021;2;3541000;475,6;631,5;617,0;519,7;500,0;E;B;B;-
210051340848;2021;2;3541000;455,8;498,4;536,5;410,4;560,0;B;A;B;-
210052836260;2021;1;3541000;515,9;572,7;587,7;711,7;640,0;I;B;B;-
210054394155;2021;1;3541000;560,7;568,2;462,5;502,5;480,0;B;A;B;-
210052031993;2021;3;3541000;;;;;;B;A;B;-
210052134708;2021;3;3541000;402,5;516,5;508,6;643,7;520,0;C;C;B;-
210051737348;2021;3;3541000;;;;;;F;B;B;-
210052623551;2021;1;3541000;490,0;603,1;539,0;445,4;560,0;B;B;B;-
210051901916;2021;1;3541000;517,3;580,5;556,6;584,4;800,0;D;B;B;-
210051206214;2021;3;3541000;491,3;399,1;376,6;433,1;600,0;B;B;B;-
210054340514;2021;3;3541000;550,1;592,1;551,0;650,1;800,0;B;B;B;-
210051565172;2021;3;3541000;386,7;406,5;449,5;684,6;900,0;D;B;B;-
210053072375;2021;3;3541000;;;;;;E;C;B;-
210052390138;2021;3;3541000;;;;;;D;A;B;-
210051717328;2021;3;3541000;;607,0;580,3;;500,0;E;D;B;-
210053488203;2021;2;3541000;414,2;518,2;507,9;423,8;520,0;D;B;B;-
210052684943;2021;3;3541000;444,7;522,7;495,5;581,7;580,0;C;B;B;-
210052321255;2021;1;3541000;;;;;;B;A;B;-
210053926209;2021;1;3541000;398,6;448,5;427,7;447,7;480,0;C;A;B;-
210052471894;2021;1;3541000;;;;;;C;A;B;-
210051473590;2021;1;3541000;697,8;748,3;731,2;894,6;800,0;L;C;B;-
210053952078;2021;2;3541000;;;;;;B;A;B;-
210053522053;2021;1;3541000;470,2;509,2;528,2;461,7;640,0;D;B;B;-
210052802158;2021;1;3541000;664,0;686,2;549,6;637,0;780,0;J;B;B;-
210052421764;2021;3;3541000;591,1;607,2;625,9;635,4;740,0;G;C;B;-
210051985734;2021;2;3541000;;487,8;498,6;;0,0;D;A;B;-
210054305492;2021;1;3541000;411,5;443,3;444,7;482,0;640,0;K;B;B;-
210054367970;2021;3;3541000;;;;;;E;A;B;-
210053506460;2021;3;3541000;;;;;;F;B;B;-
210052639888;2021;1;3541000;;;;;;G;B;B;-
210054343439;2021;1;3541000;662,1;691,0;600,6;689,5;960,0;H;B;B;-
210051888882;2021;3;3541000;476,3;532,0;508,6;517,5;520,0;F;A;B;-
210051416965;2021;2;3541000;395,2;375,0;441,7;476,2;540,0;A;A;B;-
210052276358;2021;1;3541000;;;;;;F;B;B;-
210052505976;2021;1;3541000;492,3;359,6;541,7;529,6;820,0;F;A;A;-
210051829039;2021;3;3541000;506,5;585,3;546,6;652,0;500,0;D;A;B;-
210051137910;2021;1;3541000;526,6;643,7;624,5;614,2;940,0;J;B;B;-
210051595673;2021;1;3541000;541,1;590,8;480,9;498,6;600,0;B;B;B;-
210054364271;2021;3;3541000;587,4;581,9;607,2;551,2;640,0;G;B;B;-
210054266151;2021;1;3541000;;422,3;403,3;;0,0;B;A;B;-
210052252658;2021;2;3541000;471,4;559,6;365,7;542,6;580,0;B;A;B;-
210051569865;2021;1;3541000;482,0;470,7;422,6;498,9;540,0;C;A;B;-
210052184467;2021;1;3541000;382,2;429,1;377,5;554,9;400,0;B;A;B;-
210051822013;2021;1;3541000;357,2;393,8;380,7;415,0;680,0;F;A;B;-
210051938503;2021;0;3541000;;;;;;D;B;B;-
210054384938;2021;2;3541000;557,2;597,6;572,3;668,7;880,0;C;B;B;-
210051049924;2021;2;3541000;417,8;535,3;498,2;423,2;380,0;F;B;B;-
210052592091;2021;3;3541000;442,6;587,4;515,8;403,2;660,0;C;B;B;-
210051748364;2021;1;3541000;;;;;;D;A;B;-
210052059998;2021;1;3541000;520,6;623,9;602,3;572,8;700,0;E;B;B;-
210051690646;2021;0;3541000;570,5;647,5;635,6;674,2;720,0;F;B;B;-
210052163318;2021;1;3541000;;;;;;C;A;B;-
210052332615;2021;1;3541000;;489,5;544,9;;580,0;J;D;B;-
210052921461;2021;3;3541000;447,6;428,6;558,7;635,2;600,0;G;C;B;-
210053538098;2021;1;3541000;;;;;;E;A;B;-
210052238097;2021;1;3541000;356,3;400,3;484,3;497,8;0,0;D;A;B;-
210054357460;2021;1;3541000;533,6;533,3;522,4;543,7;900,0;D;C;B;-
210053530233;2021;2;3541000;437,9;541,9;560,9;446,5;360,0;F;B;B;-
210051534217;2021;1;3541000;;;;;;C;B;B;-
210051586550;2021;1;3541000;446,9;512,4;464,7;396,8;460,0;B;B;B;-
